n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
61,3.885245901639344,37.56666666666667,288.0,0.0,19660,15,0.0007024312966335,7.148904287535343e-06,0.1655011655011655,72.0,0.16,0
229,4.419213973799127,9.78947368421052,454.0,0.0,19689,15,0.0005789194928914,0.0026453206804153,0.0632996632996633,60.0,0.03,0
242,3.801652892561984,9.834024896265555,367.0,0.0,19695,15,0.0007250739302448,1.91448733572504e-06,0.0667251975417032,75.0,0.03,0
555,4.695495495495496,5.11913357400721,379.0,0.0,19710,15,0.0004823043103287,1.828758754485916e-06,0.05,44.0,0.03,0
341,4.0821114369501466,8.87058823529411,319.0,0.0,19832,15,0.0007450544347077,1.4200216904738078e-07,0.0728778467908902,77.0,0.08,0
269,4.026022304832714,9.410447761194028,579.0,0.0,19834,15,0.0005239743010742,1.857327180798189e-06,0.0777058279370952,51.0,0.03,0
53,4.056603773584905,37.63461538461538,267.0,0.0,19954,15,0.0008979487545514,7.219571739978125e-06,0.1731601731601731,97.0,0.2,0
675,4.770370370370371,4.22700296735904,470.0,0.0,19984,15,0.0005551794402373,1.860040841901143e-06,0.0490286771507863,53.0,0.05,0
555,4.245045045045045,5.122743682310463,435.0,0.0,20249,15,0.0006963253948364,3.655595250866842e-06,0.0536130536130536,71.0,0.04,0
374,4.5,6.3941018766756015,340.0,0.0,20396,15,0.0003878489819863,3.5497311615176967e-06,0.0504032258064516,33.0,0.06,0
268,4.134328358208955,10.24719101123595,342.0,0.0,20398,15,0.0005540083973523,1.0776053757424852e-07,0.0726530612244897,53.0,0.06,0
165,4.042424242424242,15.35365853658536,543.0,0.0,20448,15,0.0004377560323996,9.592313555589133e-08,0.0695187165775401,39.0,0.09,0
371,3.824797843665768,6.602702702702697,399.0,0.0,20497,15,0.000734730548903,1.8822949067386848e-06,0.0639386189258311,74.0,0.04,0
82,4.439024390243903,26.59259259259259,259.0,0.0,20488,15,0.000692778281143,1.90930847694404e-06,0.1523003701745108,71.0,0.08,0
238,4.701680672268908,11.978902953586491,348.0,0.0,20500,15,0.0005942024586872,3.6676076379426353e-06,0.1453529000698812,59.0,0.04,0
202,3.584158415841584,11.805970149253726,625.0,0.0,20541,15,0.0008821672594231,1.922864229418536e-06,0.0935574229691876,93.0,0.06,0
335,4.46865671641791,7.634730538922152,372.0,0.0,20577,15,0.0005977916818219,4.26840873866356e-06,0.0673400673400673,59.0,0.04,0
303,3.620462046204621,7.218543046357616,310.0,0.0,20703,15,0.000648756139487,1.8567427647004345e-06,0.0654587960257159,64.0,0.04,0
275,4.2290909090909095,8.580291970802916,328.0,0.0,20764,15,0.0005764524691181,8.566765648236012e-08,0.0746606334841629,54.0,0.07,0
357,4.086834733893557,6.382022471910104,676.0,0.0,20855,15,0.000472364931368,7.920467920060175e-08,0.0557491289198606,44.0,0.08,0
301,3.823920265780731,9.326666666666666,470.0,0.0,20899,15,0.0008479222225828,8.943440624183904e-06,0.0753164556962025,89.0,0.06,0
269,4.289962825278811,7.712686567164178,311.0,0.0,20918,15,0.0006444570468285,5.37822750718076e-06,0.0639344262295081,64.0,0.03,0
86,3.302325581395349,25.54117647058823,434.0,0.0,20994,15,0.0009395933773374,5.490153945154496e-06,0.1493133583021223,101.0,0.11,0
277,4.393501805054152,8.557971014492743,272.0,0.0,21042,15,0.0005627576084668,3.623276969369285e-06,0.1531204644412191,56.0,0.04,0
195,4.307692307692308,14.94845360824742,435.0,0.0,21097,15,0.0004300082650599,3.5675794765476386e-06,0.0777777777777777,39.0,0.06,0
352,4.125,4.675213675213669,536.0,0.0,21120,15,0.0004193394867276,1.8255136847014515e-06,0.065079365079365,37.0,0.05,0
463,4.09719222462203,5.294372294372292,420.0,0.0,21143,15,0.0007452324864436,1.9056548322129183e-06,0.0791497060153776,77.0,0.04,0
130,3.730769230769231,22.58139534883721,377.0,0.0,21246,15,0.0007272847012451,1.917302529931936e-06,0.165496049165935,75.0,0.07,0
232,4.806034482758621,14.1038961038961,304.0,0.0,21307,15,0.0005971564367996,1.873734096501566e-06,0.12531328320802,60.0,0.11,0
64,4.0,35.61904761904761,391.0,0.0,21321,15,0.0006349144525728,1.489358406910513e-07,0.151412429378531,64.0,0.19,0
282,4.273049645390071,6.530249110320278,602.0,0.0,21325,15,0.0005739666084688,3.630872414115704e-06,0.1518367346938775,56.0,0.03,0
203,4.605911330049261,17.366336633663355,598.0,0.0,21337,15,0.0005698413751843,3.591989467980098e-06,0.0765306122448979,55.0,0.06,0
287,4.365853658536586,8.370629370629363,310.0,0.0,21375,15,0.0006899999810452,1.8931130483289273e-06,0.0619559651817716,70.0,0.04,0
484,3.5557851239669422,4.919254658385093,713.0,0.0,21403,15,0.00071106376289,1.914674450642907e-06,0.0646766169154229,72.0,0.04,0
297,3.572390572390572,9.425675675675672,279.0,0.0,21433,15,0.0005368113192331,7.2416809107355e-08,0.0420819490586932,50.0,0.05,0
484,4.345041322314049,4.691511387163553,326.0,0.0,21541,15,0.0008544594384789,1.8801250924714977e-06,0.0522522522522522,88.0,0.05,0
241,4.352697095435684,9.345833333333331,413.0,0.0,21634,15,0.000702082214395,1.9172692823161974e-06,0.0689976689976689,71.0,0.03,0
280,3.9642857142857135,8.501792114695336,279.0,0.0,21863,15,0.0006507335832919,1.312455500561063e-07,0.0693602693602693,64.0,0.07,0
291,4.780068728522337,8.110344827586204,292.0,0.0,21974,15,0.0004521780970738,3.589194333937206e-06,0.054054054054054,41.0,0.08,0
378,4.031746031746032,11.233421750663124,267.0,0.0,22014,15,0.0007829356724284,3.667160808972447e-06,0.0867579908675799,82.0,0.06,0
56,4.535714285714286,27.981818181818184,263.0,0.0,22129,15,0.0006502522411058,1.8853565707316412e-06,0.2161654135338346,65.0,0.23,0
175,3.7714285714285714,12.97701149425287,430.0,0.0,22131,15,0.0004361561600171,7.775905196357536e-08,0.0539682539682539,40.0,0.08,0
521,4.527831094049904,6.763461538461528,260.0,0.0,22304,15,0.0006720620003946,6.068111836496791e-06,0.0601987142022209,67.0,0.07,0
374,4.302139037433155,12.65951742627345,478.0,0.0,22356,15,0.0006629414247793,5.3600623100428374e-06,0.0576441102756892,67.0,0.04,0
196,4.729591836734694,18.17435897435897,517.0,0.0,22399,15,0.0005507191995703,1.8524001894372515e-06,0.0814061054579093,53.0,0.06,0
171,4.730994152046784,13.8235294117647,370.0,0.0,22408,15,0.0007668425397669,3.649926998055409e-06,0.0610884857460199,77.0,0.07,0
216,4.481481481481482,11.31627906976744,437.0,0.0,22462,15,0.0007376479911592,0.0026419648204891,0.0850293984622342,79.0,0.06,0
388,4.360824742268041,5.671834625322997,264.0,0.0,22540,15,0.0006039488672094,1.877804124184758e-06,0.0671768707482993,58.0,0.03,0
391,4.10997442455243,7.051282051282048,264.0,0.0,22647,15,0.0005418607430425,9.862829636856112e-08,0.0575858250276854,51.0,0.06,0
255,4.250980392156863,8.488188976377952,370.0,0.0,22673,15,0.0005525229740763,3.5950126233096855e-06,0.0560253699788583,52.0,0.02,0
118,3.6864406779661016,16.53846153846154,285.0,0.0,22733,15,0.0004917984799033,4.479395695465569e-06,0.1358885017421602,47.0,0.04,0
214,4.4953271028037385,10.52112676056338,277.0,0.0,22754,15,0.0006475085341002,1.8827654287640736e-06,0.0798701298701298,65.0,0.06,0
362,4.516574585635359,6.518005540166204,317.0,0.0,22789,15,0.0008161230768235,3.6753444932102807e-06,0.0606945796819214,86.0,0.06,0
71,4.676056338028169,17.114285714285707,268.0,0.0,22872,15,0.0009447691663403,3.7701290741112497e-06,0.1857594936708861,106.0,0.11,0
749,4.383177570093458,3.990641711229942,394.0,0.0,22881,15,0.0007648442097752,3.678808274937747e-06,0.0498721227621483,80.0,0.05,0
277,4.808664259927798,7.583333333333333,300.0,0.0,22875,15,0.0011784259087999,3.5819145595388657e-07,0.1587301587301587,150.0,0.2,0
74,4.3108108108108105,26.82191780821918,355.0,0.0,22954,15,0.0007449960858906,1.889402129928168e-06,0.1406603346901854,77.0,0.1,0
60,4.166666666666667,27.542372881355927,665.0,0.0,23004,15,0.0007843126425594,1.9210902449640966e-06,0.1747747747747747,82.0,0.22,0
268,4.66044776119403,7.411985018726585,532.0,0.0,23025,15,0.000662655758185,3.6770466701456657e-06,0.1049180327868852,71.0,0.06,0
339,3.5811209439528024,6.778106508875729,383.0,0.0,23103,15,0.0004551299465468,3.563509606376413e-06,0.0585365853658536,42.0,0.04,0
170,4.270588235294118,13.650887573964493,396.0,0.0,23116,15,0.0005837261292783,3.5936894144577865e-06,0.0674891146589259,58.0,0.04,0
352,4.056818181818182,11.920227920227918,607.0,0.0,17108,15,0.0015591666958932,6.561225355916656e-08,0.125615763546798,356.0,0.21,0
277,4.2671480144404335,14.786231884057964,503.0,0.0,23296,15,0.0004212696328456,6.222769141869074e-08,0.0638655462184873,40.0,0.09,0
226,4.570796460176991,10.004444444444443,315.0,0.0,23363,15,0.000853861634696,5.425059831185885e-06,0.0584161397169527,88.0,0.05,0
288,4.430555555555555,8.777003484320556,340.0,0.0,23419,15,0.0005669047965939,5.320530915974025e-06,0.0952380952380952,54.0,0.05,0
270,4.288888888888889,8.412639405204455,489.0,0.0,23494,15,0.000908941976578,2.469297284347089e-07,0.1455211455211455,98.0,0.07,0
527,4.358633776091081,4.288973384030417,272.0,0.0,23492,15,0.0006326918344783,5.3547041931841145e-06,0.0463659147869674,63.0,0.04,0
276,4.336956521739131,8.545454545454538,271.0,0.0,23495,15,0.0007094408209751,1.0605845287107376e-05,0.0639344262295081,71.0,0.04,0
89,4.078651685393258,24.77272727272727,287.0,0.0,23635,15,0.0008858484258473,5.434971046548087e-06,0.1706775268419104,95.0,0.09,0
103,3.7766990291262137,20.696078431372545,766.0,0.0,23695,15,0.0008036624917651,5.4498239441555495e-06,0.2081377151799687,86.0,0.19,0
477,3.668763102725367,9.8235294117647,413.0,0.0,23713,15,0.0004522353890787,5.335178984987776e-06,0.0492063492063492,41.0,0.03,0
172,4.401162790697675,11.327485380116956,287.0,0.0,23734,15,0.0006462412264015,1.864127629588693e-06,0.0534108937070333,64.0,0.06,0
96,4.1875,20.65263157894736,287.0,0.0,23799,15,0.0006086913273642,1.87565212264944e-06,0.2077922077922078,61.0,0.12,0
111,4.63063063063063,24.263636363636355,504.0,0.0,23860,15,0.0005278409341172,1.2456125217084894e-07,0.0887949260042283,50.0,0.13,0
499,3.769539078156313,8.473895582329318,491.0,0.0,24051,15,0.0005554106119839,8.836524362084574e-06,0.0743321718931475,54.0,0.03,0
62,3.064516129032258,33.1311475409836,414.0,0.0,24146,15,0.0007494133900222,5.4032738562853404e-06,0.1717527386541471,78.0,0.19,0
222,4.81981981981982,10.782805429864249,370.0,0.0,24391,15,0.0005295897716174,8.902167529951994e-08,0.0712303422756706,51.0,0.11,0
273,3.871794871794872,10.422794117647047,346.0,0.0,24394,15,0.0006247321527788,1.8610198175707376e-06,0.0738052026618269,61.0,0.03,0
133,4.105263157894737,33.62121212121212,591.0,0.0,24496,15,0.0013209389576975,2.0379702912326487e-06,0.1676767676767676,175.0,0.12,0
411,4.1654501216545015,5.409756097560972,452.0,0.0,24773,15,0.0003917148087491,3.545667172087582e-06,0.0591133004926108,33.0,0.06,0
262,4.488549618320611,11.942528735632177,583.0,0.0,24799,15,0.0004901799788566,1.8130533731201345e-06,0.0705882352941176,45.0,0.05,0
342,4.32748538011696,10.099706744868032,485.0,0.0,24864,15,0.0005264073537461,1.1048458493066203e-07,0.0602536997885835,50.0,0.06,0
480,4.222916666666666,4.231732776617951,394.0,0.0,25036,15,0.0004217865393564,1.8040117703216228e-06,0.0492063492063492,39.0,0.02,0
60,4.266666666666667,35.44067796610169,380.0,0.0,25109,15,0.0008395862817745,3.711061758504471e-06,0.1857594936708861,90.0,0.18,0
167,4.502994011976048,12.22289156626506,365.0,0.0,25210,15,0.0007161089294804,3.661460581994346e-06,0.0769230769230769,73.0,0.08,0
165,3.272727272727273,12.987804878048774,390.0,0.0,25520,15,0.0007391432967286,1.8745169711951528e-06,0.1376811594202898,77.0,0.06,0
407,3.958230958230958,4.980295566502454,358.0,0.0,25568,15,0.0005904283885329,0.0026435798438356,0.0599326599326599,59.0,0.03,0
222,4.63963963963964,9.40271493212669,427.0,0.0,25582,15,0.0005491901773478,6.817875558828622e-08,0.0946236559139785,52.0,0.07,0
224,3.34375,7.219730941704028,423.0,0.0,25597,15,0.0005514440896503,3.591705821481225e-06,0.0478723404255319,51.0,0.02,0
473,4.534883720930233,6.120762711864399,430.0,0.0,25699,15,0.0005458572712543,8.84340232861283e-06,0.0498338870431893,52.0,0.03,0
567,4.525573192239859,4.756183745583033,473.0,0.0,25724,15,0.0006780120841738,3.624378313321456e-06,0.0538847117794486,67.0,0.08,0
257,4.190661478599222,11.1171875,443.0,0.0,25725,15,0.0004631162609618,1.8307199285475371e-06,0.0735735735735735,42.0,0.05,0
380,3.818421052631579,5.746701846965695,281.0,0.0,25771,15,0.0006973372867264,1.2329538989753046e-07,0.12531328320802,70.0,0.06,0
279,4.670250896057348,7.165467625899271,491.0,0.0,25810,15,0.0002842649944725,3.502693184546448e-08,0.0584795321637426,20.0,0.11,0
248,4.536290322580645,13.550607287449386,527.0,0.0,25984,15,0.0003969136772575,4.6749891149032714e-08,0.0826210826210826,33.0,0.11,0
391,3.884910485933504,8.469230769230764,427.0,0.0,26063,15,0.0004805397750494,5.30989718244581e-06,0.0448717948717948,43.0,0.05,0
57,4.228070175438597,21.482142857142847,296.0,0.0,26104,15,0.0007125858492416,7.136968548377622e-06,0.16875,73.0,0.16,0
76,2.921052631578948,25.53333333333333,320.0,0.0,26137,15,0.0006175865574245,1.0140856873307276e-07,0.1518451300665456,61.0,0.08,0
145,4.310344827586207,14.416666666666666,352.0,0.0,26157,15,0.000551198027177,9.358436512813357e-08,0.1387604070305272,53.0,0.08,0
335,4.056716417910447,5.922155688622754,459.0,0.0,26285,15,0.0003100227985735,3.9839916422690297e-08,0.0428571428571428,23.0,0.08,0
59,4.52542372881356,28.310344827586203,541.0,0.0,26435,15,0.0010646105476834,3.751947476719151e-06,0.1511758118701008,116.0,0.24,0
766,3.411227154046997,2.7071895424836576,683.0,0.0,26497,15,0.0006936096037239,3.6306312766741497e-06,0.0519125683060109,72.0,0.07,0
331,4.341389728096677,6.066666666666666,350.0,0.0,26504,15,0.0005095968787439,1.820135586568862e-06,0.0505050505050505,46.0,0.03,0
395,4.291139240506329,3.46700507614213,342.0,0.0,26667,15,0.0004249392713778,1.7982844246962376e-06,0.0584677419354838,36.0,0.05,0
421,3.938242280285035,4.733333333333333,468.0,0.0,26774,15,0.0005221572545737,1.820233077449304e-06,0.0613107822410148,49.0,0.03,0
151,4.304635761589404,10.0,441.0,0.0,26782,15,0.0006720629434368,7.122587445427466e-06,0.1198156682027649,69.0,0.06,0
52,3.326923076923077,29.745098039215684,770.0,0.0,26788,15,0.0008560878945804,1.9724851252049505e-06,0.1733203505355404,92.0,0.27,0
783,2.773946360153257,4.180306905370833,346.0,0.0,26959,15,0.0005551470489548,1.844567559123789e-06,0.0474747474747474,53.0,0.03,0
489,4.3640081799591,4.231557377049178,324.0,0.0,26979,15,0.0006310361460011,3.584720177257305e-06,0.0532581453634085,60.0,0.02,0
411,3.72992700729927,6.502439024390244,580.0,0.0,27189,15,0.0006329380179394,1.3376082661053326e-07,0.0595238095238095,61.0,0.05,0
488,3.6577868852459017,5.203285420944549,485.0,0.0,27216,15,0.0006896111594432,3.6740273456985496e-06,0.1354166666666666,70.0,0.03,0
276,4.695652173913044,9.672727272727268,395.0,0.0,27291,15,0.0003465096505273,5.1376612465378794e-08,0.0471014492753623,28.0,0.07,0
335,4.140298507462687,6.035928143712569,337.0,0.0,27438,15,0.000541011627844,0.0026435580322964,0.0611702127659574,54.0,0.03,0
565,4.545132743362832,4.228723404255312,280.0,0.0,27526,15,0.0004513782358109,1.8270242390240837e-06,0.0435435435435435,40.0,0.04,0
450,4.375555555555556,5.432071269487743,453.0,0.0,27538,15,0.0007174004525285,1.7670065561336872e-05,0.0604519774011299,72.0,0.04,0
272,4.088235294117647,7.095940959409584,290.0,0.0,27564,15,0.0005929228414248,1.870423993217823e-06,0.063591893780573,57.0,0.02,0
437,3.917620137299771,4.431192660550451,390.0,0.0,27574,15,0.0004894972133131,8.05111311656458e-08,0.0448717948717948,45.0,0.05,0
112,4.857142857142857,17.29729729729729,431.0,0.0,27605,15,0.0007332924745964,3.673924541196124e-06,0.1655737704918033,76.0,0.16,0
464,3.6379310344827593,3.881209503239734,288.0,0.0,27843,15,0.0006876444656022,1.871387828477864e-06,0.0892857142857142,71.0,0.04,0
157,4.1847133757961785,11.006410256410255,411.0,0.0,27979,15,0.0005751845524518,1.9205787659853693e-06,0.1637372802960222,56.0,0.05,0
182,4.62087912087912,11.97790055248618,581.0,0.0,28012,15,0.0004026828916526,7.04615470406223e-08,0.0846774193548387,34.0,0.12,0
51,3.901960784313725,39.42,288.0,0.0,28159,15,0.0006353100922749,1.513239424902827e-07,0.181967213114754,64.0,0.22,0
499,4.56312625250501,3.7550200803212848,414.0,0.0,28161,15,0.0005711852835592,1.85457675183226e-06,0.0379278445883441,55.0,0.03,0
93,4.053763440860215,20.282608695652165,549.0,0.0,28304,15,0.0007123518002869,1.925796899415002e-06,0.165496049165935,74.0,0.09,0
523,3.948374760994264,3.1513409961685763,602.0,0.0,28308,15,0.0005085464961943,8.214287247505223e-08,0.0496828752642706,47.0,0.06,0
84,3.023809523809524,21.457831325301203,416.0,0.0,28329,15,0.0006814274413098,7.1253452437655985e-06,0.1713379164463246,70.0,0.09,0
648,4.015432098765432,4.565687789799062,323.0,0.0,28411,15,0.0008954228299698,1.94390749969612e-06,0.0549515133705553,94.0,0.05,0
354,3.7937853107344632,9.787535410764873,684.0,0.0,28482,15,0.0006413387879208,1.2351415395319924e-07,0.0779661016949152,64.0,0.08,0
173,4.427745664739884,10.45348837209302,255.0,0.0,28710,15,0.0006555730284364,1.2312356733829726e-07,0.0983050847457627,67.0,0.1,0
315,4.336507936507936,9.63057324840764,480.0,0.0,29193,15,0.0003649229004792,5.3804865545095795e-08,0.0886699507389162,30.0,0.08,0
94,4.457446808510638,18.634408602150533,332.0,0.0,29391,15,0.0007580534242746,1.93343011464275e-06,0.0798946444249341,79.0,0.1,0
243,4.366255144032922,6.826446280991736,314.0,0.0,29458,15,0.000702485609826,1.5364893892242572e-07,0.0691823899371069,72.0,0.06,0
213,4.464788732394366,17.117924528301888,362.0,0.0,29486,15,0.0006811484243983,3.6335291112729897e-06,0.0555555555555555,68.0,0.04,0
380,4.184210526315789,8.021108179419526,356.0,0.0,29533,15,0.0006819960402592,1.1866561341593841e-07,0.0653357531760435,68.0,0.07,0
220,4.4818181818181815,7.885844748858437,601.0,0.0,29604,15,0.0004501849740992,0.0026540137315141,0.1064102564102564,45.0,0.05,0
595,4.5512605042016805,2.5808080808080787,533.0,0.0,29822,15,0.0004465301216788,8.50093699518966e-08,0.053030303030303,40.0,0.09,0
107,4.766355140186916,15.556603773584897,390.0,0.0,30101,15,0.0005521466435516,1.1221615274464818e-07,0.1074197120708748,53.0,0.11,0
287,3.724738675958188,6.552447552447546,492.0,0.0,30137,15,0.0005188157483396,5.3394198163113345e-06,0.0684551341350601,50.0,0.03,0
337,4.27299703264095,4.925595238095232,524.0,0.0,30390,15,0.0005016249412931,1.8386167749131711e-06,0.0606060606060606,48.0,0.03,0
254,4.232283464566929,6.2608695652173845,520.0,0.0,30415,15,0.0004393328832271,1.8147802521029955e-06,0.054054054054054,38.0,0.05,0
54,3.407407407407407,32.528301886792455,417.0,0.0,30486,15,0.0006125830636158,3.629212864744008e-06,0.1621243885394828,62.0,0.23,0
62,4.209677419354839,26.81967213114753,502.0,0.0,30548,15,0.0006637149761187,3.6543619117393383e-06,0.2869666861484512,68.0,0.22,0
64,4.296875,27.52380952380953,331.0,0.0,30612,15,0.0006988577772643,1.8764127837638472e-06,0.1142191142191142,71.0,0.18,0
75,4.213333333333333,19.21621621621621,651.0,0.0,30790,15,0.0005844694299654,7.102040420971238e-06,0.1885369532428356,58.0,0.13,0
402,4.325870646766169,4.0847880299251855,368.0,0.0,30835,15,0.0004497169244708,7.0845317685097425e-06,0.0523809523809523,40.0,0.04,0
208,4.451923076923077,8.54106280193236,303.0,0.0,30836,15,0.0007690061759926,1.6689683559093966e-07,0.083406496927129,80.0,0.08,0
144,4.722222222222222,11.832167832167825,262.0,0.0,31067,15,0.0007508920900625,3.64875269842308e-06,0.0886128364389233,77.0,0.09,0
345,3.640579710144928,5.255813953488368,285.0,0.0,31142,15,0.0005124238006279,7.137392764230831e-08,0.0341394025604551,45.0,0.05,0
460,4.306521739130435,4.873638344226574,297.0,0.0,31198,15,0.0004702554267613,8.623666074038095e-08,0.0554765291607396,42.0,0.06,0
396,4.146464646464646,4.605063291139236,381.0,0.0,31459,15,0.0003380503978796,5.3291346047076154e-08,0.0809523809523809,27.0,0.08,0
261,4.459770114942529,6.373076923076921,299.0,0.0,31476,15,0.0006377473487462,3.651606125562309e-06,0.1773182957393483,65.0,0.04,0
157,4.286624203821656,10.038461538461528,754.0,0.0,31628,15,0.0007150719574578,5.3777008206301e-06,0.1998602375960866,72.0,0.11,0
63,4.698412698412699,26.11290322580645,357.0,0.0,31702,15,0.0007204543759173,1.6225864786207537e-07,0.137844611528822,74.0,0.23,0
82,4.524390243902439,19.25925925925926,316.0,0.0,31701,15,0.0009188330309952,7.208168309979835e-06,0.1784279977051061,99.0,0.09,0
274,4.733576642335766,6.300366300366297,369.0,0.0,31745,15,0.0004528736856452,8.618263001611822e-08,0.0593792172739541,41.0,0.09,0
565,3.826548672566372,2.7695035460992825,550.0,0.0,31766,15,0.0005864677366484,1.2307685626776942e-07,0.1108597285067873,57.0,0.06,0
317,4.10410094637224,5.661392405063287,273.0,0.0,31867,15,0.0005805937185974,1.856039609906947e-06,0.0641025641025641,59.0,0.03,0
771,4.282749675745785,2.2506493506493404,476.0,0.0,32182,15,0.0007607597460413,1.9047994621268776e-06,0.0474849094567404,77.0,0.06,0
112,3.991071428571429,15.027027027027026,756.0,0.0,32206,15,0.0008328933477775,4.616490929692694e-06,0.1267942583732057,89.0,0.11,0
72,3.9583333333333335,23.605633802816897,557.0,0.0,32318,15,0.000613784056575,1.4598188212933736e-07,0.2151360544217687,62.0,0.2,0
195,3.943589743589744,8.840206185567002,423.0,0.0,32414,15,0.0004761473478405,7.619561730104672e-08,0.0833333333333333,40.0,0.09,0
990,3.614141414141414,1.668351870576331,428.0,0.0,32417,15,0.0006128090673095,1.0217288640053801e-07,0.0552721088435374,58.0,0.06,0
124,4.040322580645161,11.45528455284552,337.0,0.0,32531,15,0.000661740630325,5.469206766289828e-06,0.2587719298245614,67.0,0.14,0
229,3.689956331877729,7.337719298245614,327.0,0.0,32629,15,0.0005820007574196,1.036222442144764e-07,0.0671191553544494,57.0,0.04,0
69,4.376811594202898,20.35294117647058,338.0,0.0,32748,15,0.0006661603039957,1.88886210050385e-06,0.1770894213909994,68.0,0.16,0
184,4.385869565217392,8.825136612021852,331.0,0.0,32845,15,0.000733123037149,1.8988165352652432e-06,0.1123543123543123,76.0,0.06,0
232,3.5043103448275863,16.826839826839826,667.0,0.0,33160,15,0.0005067584375583,5.9945069058528765e-06,0.0740055504162812,48.0,0.04,0
387,3.651162790697674,13.883419689119169,392.0,0.0,33328,15,0.00064058126193,1.9047775740035352e-06,0.0612794612794612,64.0,0.04,0
79,3.2151898734177213,14.756410256410255,276.0,0.0,33437,15,0.0008053081348046,3.7051980764902423e-06,0.1513513513513513,85.0,0.09,0
83,4.614457831325301,17.06097560975609,402.0,0.0,33511,15,0.0008080200089939,3.655337276996868e-06,0.1628303495311167,85.0,0.13,0
164,3.042682926829268,10.343558282208589,361.0,0.0,33544,15,0.0007304831611236,1.9843043946476038e-07,0.1612903225806451,77.0,0.07,0
88,3.4431818181818183,16.344827586206886,437.0,0.0,33578,15,0.0007873855793088,5.452140182394752e-06,0.189648033126294,85.0,0.13,0
136,3.5808823529411766,12.407407407407408,328.0,0.0,33591,15,0.0009301602533353,1.976876102335014e-06,0.1246169560776302,100.0,0.08,0
237,4.417721518987341,7.457627118644062,270.0,0.0,33657,15,0.0006485790220922,1.8869968193682523e-06,0.1084745762711864,64.0,0.05,0
345,4.515942028985507,4.883720930232558,309.0,0.0,33671,15,0.0003806700444442,1.790991688140804e-06,0.0451612903225806,31.0,0.03,0
128,4.0078125,11.188976377952754,278.0,0.0,33689,15,0.0006106932911326,1.8847693362503256e-06,0.124025974025974,61.0,0.06,0
55,4.636363636363637,30.09259259259259,285.0,0.0,33733,15,0.0009085425159785,9.024228064922831e-06,0.1968354430379747,100.0,0.26,0
284,3.8309859154929575,5.9505300353356825,279.0,0.0,34060,15,0.0006401141619532,1.263552325621742e-07,0.126775956284153,64.0,0.06,0
217,3.8617511520737327,7.356481481481482,414.0,0.0,34300,15,0.0004371879608631,5.0994699557728355e-08,0.2253968253968254,39.0,0.16,0
384,3.8515625,4.2663185378590045,398.0,0.0,34394,15,0.0007934564456062,3.6329121795532855e-06,0.0757229832572298,81.0,0.06,0
398,3.884422110552764,5.717884130982361,311.0,0.0,34495,15,0.0005520099306512,8.450866525886593e-08,0.0512091038406827,50.0,0.06,0
79,3.8987341772151898,18.153846153846143,272.0,0.0,34555,15,0.0006122146824661,1.6145640405973445e-07,0.148235294117647,61.0,0.09,0
376,4.723404255319149,8.445333333333334,438.0,0.0,34683,15,0.0006514711608217,1.8679181483552176e-06,0.0580693815987933,64.0,0.05,0
68,4.294117647058823,23.179104477611933,671.0,0.0,34714,15,0.0005585020572026,0.0026418727918767,0.2303433001107419,59.0,0.33,1
287,4.554006968641115,5.29020979020978,290.0,0.0,34721,15,0.0005759275942294,1.8796833486872568e-06,0.0878431372549019,57.0,0.05,0
429,4.20979020979021,3.705607476635509,319.0,0.0,34818,15,0.0006326520227686,1.327527441706685e-07,0.0792207792207792,62.0,0.08,0
105,4.114285714285714,15.230769230769225,304.0,0.0,34892,15,0.0008323934420073,1.9125606140547795e-06,0.141358024691358,89.0,0.09,0
248,3.5,6.781376518218623,388.0,0.0,35101,15,0.0008482079329663,3.662206862608064e-06,0.0902430902430902,90.0,0.06,0
660,4.03030303030303,5.98482549317147,265.0,0.0,35111,15,0.0005664908918959,5.36096746148548e-06,0.0565610859728506,56.0,0.03,0
407,4.457002457002457,4.133004926108368,418.0,0.0,35129,15,0.0008834545486362,5.508947884861227e-06,0.0789189189189189,95.0,0.07,0
395,4.460759493670886,5.152284263959387,358.0,0.0,35154,15,0.0006381490443707,1.2156057658533326e-07,0.0529753265602322,65.0,0.08,0
398,4.454773869346734,3.89420654911838,504.0,0.0,35175,15,0.0004278002793147,6.824379071528804e-08,0.2126984126984127,38.0,0.14,0
181,3.906077348066298,7.944444444444445,318.0,0.0,35307,15,0.0009177044265473,9.011053952678783e-06,0.191400304414003,100.0,0.08,0
414,4.0144927536231885,6.648910411622269,341.0,0.0,35368,15,0.0005734785275244,1.5550360468885646e-07,0.0635294117647058,57.0,0.06,0
229,4.51528384279476,14.872807017543854,689.0,0.0,35423,15,0.0003432370190209,0.0026417461926757,0.0846560846560846,33.0,0.06,0
121,3.487603305785124,10.333333333333334,411.0,0.0,35449,15,0.0005077888391271,5.3685600029153835e-06,0.1739130434782608,49.0,0.08,0
85,3.941176470588236,17.428571428571423,403.0,0.0,35479,15,0.0007064784032247,1.8846958282305832e-06,0.195134849286092,73.0,0.14,0
319,3.890282131661442,4.251572327044016,459.0,0.0,35513,15,0.0007141323881039,1.8619503147869352e-06,0.080958842152872,72.0,0.06,0
